,School,Cases,County_Active_Cases,County_Total_Cases,City,County,State,Date
87,"California State University, Monterey Bay",10,32152.0,32394.0,Marina,Monterey,California,01-09-2021
88,"California State University, Northridge",71,894987.0,907077.0,Los Angeles,Los Angeles,California,01-09-2021
89,"California State University, Sacramento",77,72268.0,73245.0,Sacramento,Sacramento,California,01-09-2021
90,"California State University, San Bernardino",28,222830.0,224350.0,San Bernardino,San Bernardino,California,01-09-2021
91,"California State University, San Marcos",45,186776.0,188600.0,San Marcos,San Diego,California,01-09-2021
92,"California State University, Stanislaus",20,37794.0,38469.0,Turlock,Stanislaus,California,01-09-2021
93,Chapman University,152,184567.0,186608.0,Orange,Orange,California,01-09-2021
94,Concordia University Irvine,23,184567.0,186608.0,Irvine,Orange,California,01-09-2021
95,Cypress College,19,184567.0,186608.0,Cypress,Orange,California,01-09-2021
96,Dominican University of California,8,10553.0,10696.0,San Rafael,Marin,California,01-09-2021
97,El Camino Community College,14,894987.0,907077.0,Torrance,Los Angeles,California,01-09-2021
98,Feather River College,7,539.0,544.0,Quincy,Plumas,California,01-09-2021
99,Fresno Pacific University,13,72978.0,73689.0,Fresno,Fresno,California,01-09-2021
100,Fresno State University,48,72978.0,73689.0,Fresno,Fresno,California,01-09-2021
101,Harvey Mudd College,5,894987.0,907077.0,Claremont,Los Angeles,California,01-09-2021
102,Holy Names University,7,58440.0,59172.0,Oakland,Alameda,California,01-09-2021
103,Humboldt State University,31,2008.0,2031.0,Arcata,Humboldt,California,01-09-2021
104,Los Angeles Community College District‡,180,894987.0,907077.0,Los Angeles,Los Angeles,California,01-09-2021
105,Loyola Marymount University,34,894987.0,907077.0,Los Angeles,Los Angeles,California,01-09-2021
106,Menlo College,10,27817.0,28072.0,Atherton,San Mateo,California,01-09-2021
107,Mills College,3,58440.0,59172.0,Oakland,Alameda,California,01-09-2021
108,MiraCosta College,12,186776.0,188600.0,Oceanside,San Diego,California,01-09-2021
109,Occidental College‡,10,894987.0,907077.0,Los Angeles,Los Angeles,California,01-09-2021
110,Pepperdine University,36,894987.0,907077.0,Malibu,Los Angeles,California,01-09-2021
111,Pitzer College,1,894987.0,907077.0,Claremont,Los Angeles,California,01-09-2021
112,Point Loma Nazarene University‡,90,186776.0,188600.0,San Diego,San Diego,California,01-09-2021
113,Pomona College,16,894987.0,907077.0,Claremont,Los Angeles,California,01-09-2021
114,Rio Hondo College*,31,894987.0,907077.0,Whittier,Los Angeles,California,01-09-2021
115,Saint Mary's College of California,15,46229.0,46618.0,Moraga,Contra Costa,California,01-09-2021
116,San Diego City College,7,186776.0,188600.0,San Diego,San Diego,California,01-09-2021
117,San Diego Mesa College,2,186776.0,188600.0,San Diego,San Diego,California,01-09-2021
118,San Diego Miramar College,5,186776.0,188600.0,San Diego,San Diego,California,01-09-2021
119,San Diego State University System,"1,892",186776.0,188600.0,San Diego,San Diego,California,01-09-2021
120,San Francisco State University,10,26145.0,26378.0,San Francisco,San Francisco,California,01-09-2021
121,San Jose State University,73,81287.0,82170.0,San Jose,Santa Clara,California,01-09-2021
122,Santa Ana College,25,184567.0,186608.0,Santa Ana,Orange,California,01-09-2021
123,Santa Clara University,95,81287.0,82170.0,Santa Clara,Santa Clara,California,01-09-2021
124,Santa Monica College,5,894987.0,907077.0,Santa Monica,Los Angeles,California,01-09-2021
125,Santiago Canyon College,4,184567.0,186608.0,Orange,Orange,California,01-09-2021
126,Scripps College,4,894987.0,907077.0,Claremont,Los Angeles,California,01-09-2021
127,Shasta College,37,8818.0,8917.0,Redding,Shasta,California,01-09-2021
128,Sonoma State University,5,,,Ronhert Park,,California,01-09-2021
129,Southwestern College,14,186776.0,188600.0,Chula Vista,San Diego,California,01-09-2021
130,Stanford University*,242,81287.0,82170.0,Stanford,Santa Clara,California,01-09-2021
131,"University of California, Berkeley",330,58440.0,59172.0,Berkeley,Alameda,California,01-09-2021
132,"University of California, Davis",123,9264.0,9391.0,Davis,Yolo,California,01-09-2021
133,"University of California, Hastings College of Law",11,26145.0,26378.0,San Francisco,San Francisco,California,01-09-2021
134,"University of California, Irvine",341,184567.0,186608.0,Irvine,Orange,California,01-09-2021
135,"University of California, Los Angeles",712,894987.0,907077.0,Los Angeles,Los Angeles,California,01-09-2021
136,"University of California, Merced",45,21227.0,21506.0,Merced,Merced,California,01-09-2021
137,"University of California, Riverside",162,209904.0,212122.0,Riverside,Riverside,California,01-09-2021
138,"University of California, San Diego*",720,186776.0,188600.0,San Diego,San Diego,California,01-09-2021
139,"University of California, San Francisco*",380,26145.0,26378.0,San Francisco,San Francisco,California,01-09-2021
140,"University of California, Santa Barbara",33,20353.0,20550.0,Santa Barbara,Santa Barbara,California,01-09-2021
141,"University of California, Santa Cruz",69,6504.0,6620.0,Santa Cruz,Santa Cruz,California,01-09-2021
142,University of Redlands,12,222830.0,224350.0,Redlands,San Bernardino,California,01-09-2021
143,University of San Diego,234,186776.0,188600.0,San Diego,San Diego,California,01-09-2021
144,University of San Francisco,17,26145.0,26378.0,San Francisco,San Francisco,California,01-09-2021
145,University of Southern California,808,894987.0,907077.0,Los Angeles,Los Angeles,California,01-09-2021
146,University of the Pacific,10,50811.0,51523.0,Stockton,San Joaquin,California,01-09-2021
147,Westmont College,10,20353.0,20550.0,Santa Barbara,Santa Barbara,California,01-09-2021
148,Whittier College,2,894987.0,907077.0,Whittier,Los Angeles,California,01-09-2021
149,Adams State University,108,976.0,1001.0,Alamosa,Alamosa,Colorado,01-09-2021
150,Arapahoe Community College,72,40240.0,40831.0,Littleton,Arapahoe,Colorado,01-09-2021
151,Colorado Christian University,109,,,Lakewood,,Colorado,01-09-2021
152,Colorado College,55,43330.0,43957.0,Colorado Springs,El Paso,Colorado,01-09-2021
153,Colorado Mesa University,850,9900.0,10052.0,Grand Junction,Mesa,Colorado,01-09-2021
154,Colorado Mountain College Glenwood Springs,44,4236.0,4270.0,Glenwood Springs,Garfield,Colorado,01-09-2021
155,Colorado School of Mines,389,57610.0,58394.0,Golden,Jefferson,Colorado,01-09-2021
156,Colorado State University,"1,695",15979.0,16146.0,Fort Collins,Larimer,Colorado,01-09-2021
157,Colorado State University-Pueblo,217,13428.0,13763.0,Pueblo,Pueblo,Colorado,01-09-2021
158,Community College of Aurora,38,41948.0,42490.0,Aurora,Adams,Colorado,01-09-2021
159,Community College of Denver,59,41948.0,42490.0,Denver,Adams,Colorado,01-09-2021
160,Fort Lewis College,183,2389.0,2418.0,Durango,La Plata,Colorado,01-09-2021
161,Front Range Community College,43,41948.0,42490.0,Westminster,Adams,Colorado,01-09-2021
162,Johnson & Wales University-Denver,8,41948.0,42490.0,Denver,Adams,Colorado,01-09-2021
163,Metropolitan State University of Denver,158,41948.0,42490.0,Denver,Adams,Colorado,01-09-2021
164,Morgan Community College,13,11530.0,11634.0,Fort Morgan,Morgan,Colorado,01-09-2021
165,Northeastern Junior College,104,1625.0,1638.0,Sterling,Logan,Colorado,01-09-2021
166,Otero Junior College,31,1656.0,1710.0,La Junta,Otero,Colorado,01-09-2021
167,Pikes Peak Community College,45,43330.0,43957.0,Colorado Springs,El Paso,Colorado,01-09-2021
168,Pueblo Community College,73,13428.0,13763.0,Pueblo,Pueblo,Colorado,01-09-2021
169,Regis University,177,41948.0,42490.0,Denver,Adams,Colorado,01-09-2021
170,Trinidad State Junior College,37,804.0,811.0,Trinidad,Las Animas,Colorado,01-09-2021
171,United States Air Force Academy,2,,,Air Force Academy,,Colorado,01-09-2021
172,University of Colorado Boulder,"2,520",15459.0,15644.0,Boulder,Boulder,Colorado,01-09-2021
173,University of Colorado Colorado Springs,223,43330.0,43957.0,Colorado Springs,El Paso,Colorado,01-09-2021
174,University of Colorado Denver and Anschutz Medical Campus*,110,41948.0,42490.0,Aurora,Adams,Colorado,01-09-2021
175,University of Denver,763,41948.0,42490.0,Denver,Adams,Colorado,01-09-2021
176,University of Northern Colorado,413,21173.0,21471.0,Greeley,Weld,Colorado,01-09-2021
177,Western Colorado University,119,765.0,771.0,Gunnison,Gunnison,Colorado,01-09-2021
178,Albertus Magnus College,49,50651.0,52278.0,New Haven,New Haven,Connecticut,01-09-2021
179,Central Connecticut State University,163,49969.0,51890.0,New Britain,Hartford,Connecticut,01-09-2021
180,Connecticut College‡,84,12158.0,12434.0,New London,New London,Connecticut,01-09-2021
181,Eastern Connecticut State University,148,6083.0,6172.0,Windham,Windham,Connecticut,01-09-2021
182,Fairfield University,641,59506.0,61285.0,Fairfield,Fairfield,Connecticut,01-09-2021
183,Mitchell College,25,12158.0,12434.0,New London,New London,Connecticut,01-09-2021
184,Quinnipiac University,532,50651.0,52278.0,Hamden,New Haven,Connecticut,01-09-2021
185,Sacred Heart University,824,59506.0,61285.0,Fairfield,Fairfield,Connecticut,01-09-2021
186,Southern Connecticut State University,175,50651.0,52278.0,New Haven,New Haven,Connecticut,01-09-2021
187,Trinity College,135,49969.0,51890.0,Hartford,Hartford,Connecticut,01-09-2021
188,Tunxis Community College,14,49969.0,51890.0,Farmington,Hartford,Connecticut,01-09-2021
189,United States Coast Guard Academy,40,12158.0,12434.0,New London,New London,Connecticut,01-09-2021
190,University of Bridgeport,66,59506.0,61285.0,Bridgeport,Fairfield,Connecticut,01-09-2021
191,University of Connecticut*,832,,,Storrs,,Connecticut,01-09-2021
192,University of Hartford,118,49969.0,51890.0,West Hartford,Hartford,Connecticut,01-09-2021
193,University of New Haven,190,50651.0,52278.0,West Haven,New Haven,Connecticut,01-09-2021
194,University of Saint Joseph,17,49969.0,51890.0,West Hartford,Hartford,Connecticut,01-09-2021
195,Wesleyan University,61,7206.0,7483.0,Middletown,Middlesex,Connecticut,01-09-2021
196,Western Connecticut State University,77,59506.0,61285.0,Danbury,Fairfield,Connecticut,01-09-2021
197,Yale University†,566,50651.0,52278.0,New Haven,New Haven,Connecticut,01-09-2021
198,Delaware State University,143,10189.0,10366.0,Dover,Kent,Delaware,01-09-2021
199,Delaware Technical Community College Dover,23,10189.0,10366.0,Dover,Kent,Delaware,01-09-2021
200,Delaware Technical Community College Georgetown,48,16733.0,17045.0,Georgetown,Sussex,Delaware,01-09-2021
201,Delaware Technical Community College Stanton,47,,,Stanton,,Delaware,01-09-2021
202,University of Delaware,873,36433.0,36913.0,Newark,New Castle,Delaware,01-09-2021
203,Wesley College,26,10189.0,10366.0,Dover,Kent,Delaware,01-09-2021
204,AdventHealth University,3,23278.0,23827.0,Orlando,Brevard,Florida,01-09-2021
205,Atlantic Technical College,6,147253.0,149168.0,Coconut Creek,Broward,Florida,01-09-2021
206,Atlantis University,1,,,Miami,Miami-dade,Florida,01-09-2021
207,Ave Maria University,30,,,Ave Maria,,Florida,01-09-2021
208,Aveda Institute-South Florida,1,,,Davie,,Florida,01-09-2021
209,Aveda Institute-Tallahassee,1,21786.0,21970.0,Tallahassee,Leon,Florida,01-09-2021
210,Aviation Institute of Maintenance-Orlando,1,20008.0,20328.0,Casselberry,Seminole,Florida,01-09-2021
211,Barry University,11,,,Miami,Miami-dade,Florida,01-09-2021
212,Bene's Career Academy,1,24258.0,24663.0,New Port Richey,Pasco,Florida,01-09-2021
213,Bethune-Cookman University,56,24738.0,25200.0,Daytona Beach,Volusia,Florida,01-09-2021
214,Big Bend Technical College,4,2120.0,2148.0,Perry,Taylor,Florida,01-09-2021
215,Broward College,49,147253.0,149168.0,Fort Lauderdale,Broward,Florida,01-09-2021
216,Charlotte Technical College,5,8132.0,8382.0,Port Charlotte,Charlotte,Florida,01-09-2021
217,Chipola College,13,5533.0,5567.0,Marianna,Jackson,Florida,01-09-2021
218,College of Central Florida,56,2258.0,2304.0,Ocala,Marion,Florida,01-09-2021
219,Concorde Career Institute-Miramar,2,,,Miramar,,Florida,01-09-2021
220,Cortiva Institute-Maitland,1,184567.0,186608.0,Maitland,Orange,Florida,01-09-2021
221,Daytona State College,131,24738.0,25200.0,Daytona Beach,Volusia,Florida,01-09-2021
222,Eastern Florida State College,70,23278.0,23827.0,Cocoa,Brevard,Florida,01-09-2021
223,Eckerd College,21,49370.0,50491.0,Saint Petersburg,Pinellas,Florida,01-09-2021
224,Edward Waters College,13,69001.0,69773.0,Jacksonville,Duval,Florida,01-09-2021
225,Embry-Riddle Aeronautical University at Daytona Beach,253,24738.0,25200.0,Daytona Beach,Volusia,Florida,01-09-2021
226,Erwin Technical College,4,,,Tampa,,Florida,01-09-2021
227,Everglades University,1,89094.0,91049.0,Boca Raton,Palm Beach,Florida,01-09-2021
228,First Coast Technical College,1,,,St. Augustine,,Florida,01-09-2021
229,Flagler College,119,,,St. Augustine,,Florida,01-09-2021
230,Flagler Technical Institute,2,4229.0,4279.0,Palm Coast,Flagler,Florida,01-09-2021
231,Florida A&M University,297,21786.0,21970.0,Tallahassee,Leon,Florida,01-09-2021
232,Florida Atlantic University,379,89094.0,91049.0,Boca Raton,Palm Beach,Florida,01-09-2021
233,Florida Career College at Tampa,1,,,Tampa,,Florida,01-09-2021
234,Florida College,54,,,Temple Terrace,,Florida,01-09-2021
235,Florida Gateway College,5,1654.0,1698.0,Lake City,Columbia,Florida,01-09-2021
236,Florida Gulf Coast University,528,11419.0,11498.0,Fort Myers,Lee,Florida,01-09-2021
237,Florida Institute of Recording Sound and Technology,1,23278.0,23827.0,Orlando,Brevard,Florida,01-09-2021
238,Florida Institute of Technology,161,23278.0,23827.0,Melbourne,Brevard,Florida,01-09-2021
239,Florida International University,304,,,Miami,Miami-dade,Florida,01-09-2021
240,Florida Memorial University,125,,,Miami Gardens,,Florida,01-09-2021
241,Florida National University,3,,,Hialeah,Miami-dade,Florida,01-09-2021
242,Florida Polytechnic University,11,1376.0,1425.0,Lakeland,Polk,Florida,01-09-2021
243,Florida SouthWestern State College,40,11419.0,11498.0,Fort Myers,Lee,Florida,01-09-2021
244,Florida Southern College,115,1376.0,1425.0,Lakeland,Polk,Florida,01-09-2021
245,Florida State College at Jacksonville,35,69001.0,69773.0,Jacksonville,Duval,Florida,01-09-2021
246,Florida State University,"1,904",21786.0,21970.0,Tallahassee,Leon,Florida,01-09-2021
247,Florida Technical College,1,23278.0,23827.0,Orlando,Brevard,Florida,01-09-2021
248,Fort Myers Technical College,5,11419.0,11498.0,Fort Myers,Lee,Florida,01-09-2021
249,Fortis Institute at Port Saint Lucie,2,,,Port Saint Lucie,Saint Lucie,Florida,01-09-2021
250,Fred K. Marchman Technical College,2,24258.0,24663.0,New Port Richey,Pasco,Florida,01-09-2021
251,Full Sail University,1,184567.0,186608.0,Winter Park,Orange,Florida,01-09-2021
252,Gadsden Technical Institute,5,4403.0,4464.0,Quincy,Gadsden,Florida,01-09-2021
253,George Stone Technical College,1,2919.0,2953.0,Pensacola,Escambia,Florida,01-09-2021
254,Gulf Coast State College,60,12896.0,13123.0,Panama City,Bay,Florida,01-09-2021
255,Gwinnett Institute,1,23278.0,23827.0,Orlando,Brevard,Florida,01-09-2021
256,HCI College,1,89094.0,91049.0,West Palm Beach,Palm Beach,Florida,01-09-2021
257,Hillsborough Community College,163,,,Tampa,,Florida,01-09-2021
258,Immokalee Technical College,5,23943.0,24304.0,Immokalee,Collier,Florida,01-09-2021
259,Indian River State College,30,,,Fort Pierce,Saint Lucie,Florida,01-09-2021
260,Jacksonville University,161,69001.0,69773.0,Jacksonville,Duval,Florida,01-09-2021
261,Keiser University Flagship Residential Campus,9,89094.0,91049.0,West Palm Beach,Palm Beach,Florida,01-09-2021
262,Keiser University at Fort Myers,1,11419.0,11498.0,Fort Myers,Lee,Florida,01-09-2021
263,Keiser University at Jacksonville,2,69001.0,69773.0,Jacksonville,Duval,Florida,01-09-2021
264,Keiser University at Lakeland,3,1376.0,1425.0,Lakeland,Polk,Florida,01-09-2021
265,Keiser University at Melbourne,3,23278.0,23827.0,Melbourne,Brevard,Florida,01-09-2021
266,Keiser University at Sarasota,2,24087.0,24530.0,Sarasota,Manatee,Florida,01-09-2021
267,Keiser University at Tallahassee,2,21786.0,21970.0,Tallahassee,Leon,Florida,01-09-2021
268,Keiser University at West Palm Beach,9,89094.0,91049.0,West Palm Beach,Palm Beach,Florida,01-09-2021
269,Keiser University-Daytona,2,24738.0,25200.0,Daytona Beach,Volusia,Florida,01-09-2021
270,Keiser University-Port St Lucie,6,,,Port St. Lucie,,Florida,01-09-2021
271,Lake-Sumter State College,1,2094.0,2120.0,Leesburg,Lake,Florida,01-09-2021
272,Lindsey Hopkins Technical College,2,,,Miami,Miami-dade,Florida,01-09-2021
273,Lively Technical College,5,21786.0,21970.0,Tallahassee,Leon,Florida,01-09-2021
274,Loraines Academy & Spa,1,49370.0,50491.0,Saint Petersburg,Pinellas,Florida,01-09-2021
275,Lorenzo Walker Technical College,2,23943.0,24304.0,Naples,Collier,Florida,01-09-2021
276,Lynn University,65,89094.0,91049.0,Boca Raton,Palm Beach,Florida,01-09-2021
277,Marion Technical College,4,2258.0,2304.0,Ocala,Marion,Florida,01-09-2021
278,Meridian College,1,24087.0,24530.0,Sarasota,Manatee,Florida,01-09-2021
279,Miami Dade College,71,,,Miami,Miami-dade,Florida,01-09-2021
280,Miami International University of Art and Design,1,,,Miami,Miami-dade,Florida,01-09-2021
281,New College of Florida,26,24087.0,24530.0,Sarasota,Manatee,Florida,01-09-2021
282,North Florida College,18,25042.0,25219.0,Madison,Madison,Florida,01-09-2021
283,Northwest Florida State College,40,13883.0,14131.0,Niceville,Okaloosa,Florida,01-09-2021
284,Nova Southeastern University,70,147253.0,149168.0,Fort Lauderdale,Broward,Florida,01-09-2021
285,Okaloosa Technical College,3,13883.0,14131.0,Fort Walton Beach,Okaloosa,Florida,01-09-2021
286,Orange Technical College Mid Florida Campus,1,23278.0,23827.0,Orlando,Brevard,Florida,01-09-2021
287,Orange Technical College Orlando Campus,2,23278.0,23827.0,Orlando,Brevard,Florida,01-09-2021
288,Orange Technical College Winter Park Campus,1,184567.0,186608.0,Winter Park,Orange,Florida,01-09-2021
289,Palm Beach Atlantic University,59,89094.0,91049.0,West Palm Beach,Palm Beach,Florida,01-09-2021
290,Palm Beach State College,48,89094.0,91049.0,Lake Worth,Palm Beach,Florida,01-09-2021
291,Pasco-Hernando State College,42,24258.0,24663.0,New Port Richey,Pasco,Florida,01-09-2021
292,Pensacola State College,46,2919.0,2953.0,Pensacola,Escambia,Florida,01-09-2021
293,Pinellas Technical College-St. Petersburg,1,,,St. Petersburg,,Florida,01-09-2021
294,Polk State College,48,1376.0,1425.0,Winter Haven,Polk,Florida,01-09-2021
295,Radford M Locklin Technical College,1,12502.0,12657.0,Milton,Santa Rosa,Florida,01-09-2021
296,Rasmussen College at Fort Myers,1,11419.0,11498.0,Fort Myers,Lee,Florida,01-09-2021
297,Ridge Technical College,2,1376.0,1425.0,Winter Haven,Polk,Florida,01-09-2021
298,Riveroak Technical College,3,4310.0,4405.0,Live Oak,Suwannee,Florida,01-09-2021
299,Rollins College,73,184567.0,186608.0,Winter Park,Orange,Florida,01-09-2021
300,Saint Leo University,50,24258.0,24663.0,Saint Leo,Pasco,Florida,01-09-2021
301,Santa Fe College,25,17292.0,17430.0,Gainesville,Alachua,Florida,01-09-2021
302,Seminole State College of Florida,39,20008.0,20328.0,Sanford,Seminole,Florida,01-09-2021
303,Sheridan Technical College,7,147253.0,149168.0,Hollywood,Broward,Florida,01-09-2021
304,South Florida Bible College and Theological Seminary,1,147253.0,149168.0,Deerfield Beach,Broward,Florida,01-09-2021
305,South Florida State College,66,5275.0,5492.0,Avon Park,Highlands,Florida,01-09-2021
306,Southeastern College at West Palm Beach,1,89094.0,91049.0,West Palm Beach,Palm Beach,Florida,01-09-2021
